uuid,scenario,round,profile,trust,ethnicity,age,class,education,sex,choice,selected
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,1,2,A,2,Bosniak,67,Middle,Primary school,Female,B,0
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,1,2,B,4,Serb,67,Middle,None,Male,B,1
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,1,3,A,3,Croat,23,Middle,Primary school,Male,B,0
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,1,3,B,4,Croat,49,Middle,Primary school,Male,B,1
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,2,1,A,4,Serb,49,Lower,Primary school,Female,A,1
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,2,1,B,2,Bosniak,67,Lower,Primary school,Male,A,0
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,2,2,A,4,Serb,49,Middle,None,Female,A,1
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,2,2,B,2,Bosniak,23,Upper,None,Female,A,0
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,2,3,A,2,Bosniak,23,Lower,None,Male,B,0
uuid:787b1a06-399a-4c99-8be4-e12cc6b7cdd0,2,3,B,4,Serb,67,Lower,Primary school,Female,B,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,1,1,A,4,Serb,49,Lower,Primary school,Male,B,0
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,1,1,B,5,Bosniak,49,Lower,None,Male,B,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,1,2,A,5,Bosniak,49,Middle,None,Female,B,0
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,1,2,B,6,Croat,67,Lower,Primary school,Female,B,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,1,3,A,2,Serb,23,Upper,None,Male,B,0
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,1,3,B,5,Croat,67,Lower,University,Male,B,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,2,1,A,6,Serb,23,Middle,Primary school,Female,A,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,2,1,B,3,Serb,49,Upper,Primary school,Female,A,0
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,2,2,A,5,Serb,23,Upper,None,Female,B,0
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,2,2,B,4,Bosniak,23,Upper,None,Female,B,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,2,3,A,6,Serb,23,Lower,None,Female,A,1
uuid:912605c0-b9d7-4d6d-86f6-4b52575cda26,2,3,B,4,Serb,23,Lower,University,Male,A,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,1,1,A,2,Serb,23,Lower,University,Male,B,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,1,1,B,5,Croat,23,Middle,University,Male,B,1
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,1,2,A,6,Bosniak,67,Lower,University,Male,A,1
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,1,2,B,4,Bosniak,23,Upper,Primary school,Male,A,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,1,3,A,4,Bosniak,23,Lower,None,Male,B,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,1,3,B,6,Croat,23,Lower,Primary school,Female,B,1
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,2,1,A,3,Serb,23,Middle,University,Male,B,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,2,1,B,5,Serb,23,Upper,University,Female,B,1
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,2,2,A,4,Serb,49,Lower,None,Female,B,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,2,2,B,5,Bosniak,49,Upper,None,Male,B,1
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,2,3,A,5,Croat,23,Middle,Primary school,Male,B,0
uuid:b9ff4084-fab4-49a8-9700-fcca4b82234e,2,3,B,3,Bosniak,67,Lower,None,Female,B,1
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,1,1,A,3,Serb,67,Lower,Primary school,Female,B,0
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,1,1,B,6,Croat,49,Middle,None,Female,B,1
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,1,2,A,5,Croat,23,Upper,University,Female,A,1
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,1,2,B,4,Bosniak,23,Middle,Primary school,Male,A,0
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,1,3,A,4,Bosniak,49,Lower,Primary school,Male,B,0
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,1,3,B,6,Bosniak,67,Upper,Primary school,Male,B,1
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,2,1,A,4,Croat,49,Lower,None,Female,B,0
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,2,1,B,6,Bosniak,49,Upper,None,Female,B,1
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,2,2,A,5,Bosniak,49,Upper,University,Male,A,1
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,2,2,B,3,Serb,67,Upper,Primary school,Female,A,0
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,2,3,A,3,Serb,49,Upper,Primary school,Male,B,0
uuid:c5825e19-9191-4630-b7ec-afedadbecf37,2,3,B,6,Bosniak,23,Lower,Primary school,Female,B,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,1,1,A,5,Croat,23,Lower,Primary school,Female,A,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,1,1,B,4,Croat,23,Lower,None,Male,A,0
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,1,2,A,4,Croat,23,Upper,None,Female,B,0
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,1,2,B,5,Bosniak,67,Lower,University,Male,B,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,1,3,A,4,Croat,49,Lower,None,Male,B,0
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,1,3,B,5,Bosniak,49,Middle,None,Female,B,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,2,1,A,4,Serb,49,Middle,None,Female,B,0
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,2,1,B,5,Bosniak,23,Lower,University,Female,B,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,2,2,A,5,Serb,67,Lower,None,Female,A,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,2,2,B,3,Serb,49,Middle,University,Male,A,0
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,2,3,A,6,Bosniak,67,Upper,University,Male,A,1
uuid:2abad16b-2258-4aa0-9aa4-2cb288691db3,2,3,B,4,Bosniak,23,Upper,Primary school,Female,A,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,1,1,A,5,Bosniak,67,Middle,None,Male,B,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,1,1,B,6,Serb,67,Lower,None,Female,B,1
uuid:9d12593a-008b-43d4-904c-09acea3af615,1,2,A,3,Serb,67,Lower,Primary school,Male,B,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,1,2,B,5,Serb,49,Lower,University,Female,B,1
uuid:9d12593a-008b-43d4-904c-09acea3af615,1,3,A,3,Serb,23,Middle,Primary school,Female,B,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,1,3,B,5,Bosniak,49,Middle,None,Male,B,1
uuid:9d12593a-008b-43d4-904c-09acea3af615,2,1,A,4,Serb,49,Middle,University,Female,B,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,2,1,B,6,Croat,49,Upper,None,Male,B,1
uuid:9d12593a-008b-43d4-904c-09acea3af615,2,2,A,2,Serb,67,Upper,None,Male,B,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,2,2,B,5,Bosniak,23,Lower,Primary school,Male,B,1
uuid:9d12593a-008b-43d4-904c-09acea3af615,2,3,A,5,Croat,67,Upper,Primary school,Male,B,0
uuid:9d12593a-008b-43d4-904c-09acea3af615,2,3,B,6,Croat,23,Middle,None,Female,B,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,1,1,A,2,Serb,49,Middle,University,Male,B,0
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,1,1,B,4,Serb,67,Middle,Primary school,Female,B,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,1,2,A,4,Bosniak,23,Lower,None,Male,B,0
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,1,2,B,6,Bosniak,67,Middle,None,Male,B,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,1,3,A,5,Croat,23,Middle,Primary school,Female,A,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,1,3,B,3,Serb,23,Upper,University,Female,A,0
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,2,1,A,2,Serb,23,Lower,None,Male,B,0
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,2,1,B,5,Croat,67,Upper,None,Male,B,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,2,2,A,3,Serb,23,Upper,University,Female,B,0
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,2,2,B,6,Bosniak,23,Middle,Primary school,Male,B,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,2,3,A,5,Bosniak,49,Middle,Primary school,Male,A,1
uuid:9315c8c3-0596-4cbf-a895-f26e7b9e74cb,2,3,B,4,Croat,49,Upper,None,Male,A,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,1,1,A,6,Bosniak,23,Lower,Primary school,Male,A,1
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,1,1,B,4,Croat,67,Upper,University,Female,A,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,1,2,A,3,Serb,67,Upper,University,Female,B,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,1,2,B,5,Bosniak,67,Lower,University,Male,B,1
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,1,3,A,4,Bosniak,67,Upper,Primary school,Female,B,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,1,3,B,6,Bosniak,23,Middle,None,Female,B,1
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,2,1,A,2,Serb,23,Middle,Primary school,Male,B,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,2,1,B,5,Croat,23,Lower,University,Male,B,1
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,2,2,A,5,Bosniak,67,Upper,University,Male,A,1
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,2,2,B,3,Serb,23,Middle,None,Male,A,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,2,3,A,4,Croat,23,Lower,University,Male,B,0
uuid:cd5038e2-f34e-4745-b3c0-b1171a2d7d0e,2,3,B,6,Bosniak,23,Lower,Primary school,Female,B,1
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,1,1,A,4,Croat,49,Lower,None,Female,B,0
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,1,1,B,6,Bosniak,23,Middle,Primary school,Female,B,1
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,1,2,A,4,Croat,67,Lower,University,Female,B,0
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,1,2,B,6,Bosniak,49,Middle,University,Female,B,1
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,1,3,A,4,Serb,49,Lower,University,Female,A,1
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,1,3,B,3,Serb,23,Middle,None,Female,A,0
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,2,1,A,5,Croat,67,Middle,Primary school,Female,A,1
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,2,1,B,4,Bosniak,23,Upper,Primary school,Female,A,0
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,2,2,A,5,Croat,67,Upper,University,Female,A,1
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,2,2,B,3,Serb,23,Lower,None,Female,A,0
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,2,3,A,3,Serb,23,Middle,Primary school,Male,B,0
uuid:07fd16a7-e3f5-4fda-b473-f879f1af4cc8,2,3,B,6,Bosniak,49,Upper,Primary school,Female,B,1
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,1,1,A,5,Bosniak,67,Lower,Primary school,Male,A,1
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,1,1,B,3,Bosniak,23,Middle,None,Female,A,0
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,1,2,A,6,Croat,49,Middle,None,Female,A,1
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,1,2,B,4,Croat,23,Middle,University,Female,A,0
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,1,3,A,5,Bosniak,67,Lower,None,Female,A,1
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,1,3,B,4,Bosniak,23,Middle,Primary school,Female,A,0
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,2,1,A,6,Croat,49,Upper,University,Male,A,1
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,2,1,B,3,Serb,49,Middle,Primary school,Male,A,0
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,2,2,A,3,Serb,49,Upper,None,Male,A,1
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,2,2,B,1,Serb,67,Upper,Primary school,Male,A,0
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,2,3,A,5,Croat,49,Upper,Primary school,Female,B,0
uuid:424c6383-af02-4f88-a7da-d7cfa43cac88,2,3,B,6,Bosniak,49,Upper,Primary school,Female,B,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,1,1,A,3,Serb,49,Lower,None,Female,B,0
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,1,1,B,5,Serb,23,Lower,None,Female,B,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,1,2,A,4,Croat,49,Upper,None,Female,B,0
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,1,2,B,6,Bosniak,23,Upper,None,Female,B,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,1,3,A,5,Croat,23,Middle,Primary school,Male,A,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,1,3,B,4,Croat,67,Lower,None,Male,A,0
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,2,1,A,4,Croat,67,Middle,University,Female,B,0
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,2,1,B,5,Bosniak,23,Lower,Primary school,Male,B,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,2,2,A,5,Bosniak,67,Lower,None,Male,A,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,2,2,B,4,Bosniak,49,Upper,Primary school,Male,A,0
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,2,3,A,6,Croat,23,Upper,Primary school,Male,A,1
uuid:0d90f635-bc64-438c-abfc-898b06a4aa69,2,3,B,3,Serb,23,Lower,University,Male,A,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,1,1,A,6,Croat,49,Middle,None,Female,A,1
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,1,1,B,4,Serb,67,Lower,None,Female,A,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,1,2,A,5,Bosniak,67,Middle,Primary school,Male,A,1
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,1,2,B,4,Bosniak,49,Upper,University,Male,A,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,1,3,A,5,Croat,23,Lower,None,Male,A,1
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,1,3,B,3,Serb,23,Middle,University,Male,A,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,2,1,A,3,Serb,49,Upper,Primary school,Male,B,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,2,1,B,6,Croat,67,Middle,Primary school,Male,B,1
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,2,2,A,4,Serb,23,Lower,None,Female,A,1
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,2,2,B,3,Serb,23,Middle,None,Female,A,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,2,3,A,3,Serb,49,Lower,University,Female,B,0
uuid:6c41d451-1216-4d47-834c-7ae9fdbfc51d,2,3,B,6,Croat,23,Lower,University,Male,B,1
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,1,1,A,5,Croat,49,Upper,Primary school,Male,B,0
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,1,1,B,5,Serb,49,Upper,University,Female,B,1
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,1,2,A,5,Croat,49,Lower,None,Male,B,0
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,1,2,B,5,Bosniak,23,Lower,None,Female,B,1
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,1,3,A,5,Croat,67,Middle,University,Male,B,0
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,1,3,B,5,Bosniak,23,Upper,Primary school,Male,B,1
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,2,1,A,5,Croat,23,Middle,University,Male,B,0
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,2,1,B,5,Bosniak,49,Middle,University,Female,B,1
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,2,2,A,5,Serb,67,Upper,Primary school,Female,B,0
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,2,2,B,5,Croat,67,Lower,University,Male,B,1
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,2,3,A,5,Serb,49,Upper,Primary school,Male,B,0
uuid:4bd83f09-6ed6-41d6-8278-95c21d28d21f,2,3,B,5,Serb,23,Lower,University,Male,B,1
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,1,1,A,5,Bosniak,67,Upper,None,Male,B,0
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,1,1,B,5,Serb,49,Upper,Primary school,Female,B,1
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,1,2,A,5,Croat,49,Upper,University,Female,B,0
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,1,2,B,5,Croat,23,Lower,Primary school,Female,B,1
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,1,3,A,5,Croat,23,Upper,University,Female,B,0
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,1,3,B,5,Serb,67,Lower,University,Male,B,1
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,2,1,A,5,Serb,49,Middle,None,Female,B,0
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,2,1,B,5,Croat,23,Upper,University,Female,B,1
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,2,2,A,5,Serb,23,Upper,University,Female,B,0
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,2,2,B,5,Bosniak,23,Upper,Primary school,Male,B,1
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,2,3,A,5,Croat,67,Lower,None,Male,B,0
uuid:50f4a5da-78bd-40a4-99eb-113b63954ad6,2,3,B,5,Bosniak,49,Lower,None,Female,B,1
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,1,1,A,5,Serb,23,Middle,None,Female,B,0
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,1,1,B,5,Serb,23,Lower,Primary school,Male,B,1
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,1,2,A,5,Croat,67,Lower,Primary school,Female,B,0
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,1,2,B,5,Bosniak,23,Middle,Primary school,Male,B,1
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,1,3,A,5,Serb,67,Middle,University,Male,B,0
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,1,3,B,5,Serb,67,Lower,University,Female,B,1
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,2,1,A,5,Bosniak,49,Lower,Primary school,Female,B,0
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,2,1,B,5,Croat,49,Upper,None,Female,B,1
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,2,2,A,5,Bosniak,23,Middle,University,Female,B,0
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,2,2,B,5,Serb,67,Middle,None,Male,B,1
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,2,3,A,5,Croat,49,Middle,None,Male,B,0
uuid:424d03dd-4ae1-4e2c-b022-2ba04622a66b,2,3,B,5,Croat,49,Upper,Primary school,Male,B,1
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,1,1,A,2,Croat,23,Upper,Primary school,Male,B,0
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,1,1,B,2,Serb,67,Upper,None,Female,B,1
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,1,2,A,2,Serb,49,Lower,None,Male,B,0
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,1,2,B,2,Serb,49,Middle,University,Female,B,1
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,1,3,A,2,Croat,49,Middle,University,Male,B,0
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,1,3,B,2,Croat,49,Lower,None,Female,B,1
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,2,1,A,2,Serb,67,Middle,University,Male,B,0
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,2,1,B,2,Croat,49,Lower,None,Male,B,1
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,2,2,A,3,Bosniak,67,Upper,Primary school,Male,B,0
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,2,2,B,2,Croat,67,Lower,None,Male,B,1
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,2,3,A,2,Croat,67,Upper,Primary school,Female,B,0
uuid:b58dd768-c2d9-4cc6-aac9-26f96dd47937,2,3,B,2,Serb,23,Upper,University,Male,B,1
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,1,1,A,4,Croat,67,Middle,None,Male,B,0
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,1,1,B,4,Serb,23,Middle,None,Male,B,1
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,1,2,A,4,Croat,67,Lower,None,Male,A,1
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,1,2,B,4,Croat,49,Upper,University,Female,A,0
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,1,3,A,4,Bosniak,23,Middle,Primary school,Female,B,0
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,1,3,B,4,Bosniak,67,Middle,None,Female,B,1
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,2,1,A,4,Bosniak,23,Lower,Primary school,Female,B,0
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,2,1,B,4,Bosniak,67,Lower,None,Female,B,1
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,2,2,A,4,Bosniak,49,Lower,None,Male,A,1
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,2,2,B,4,Croat,49,Lower,None,Female,A,0
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,2,3,A,4,Bosniak,67,Lower,None,Female,B,0
uuid:208c54b3-fcd8-4446-96c9-bae3416d456e,2,3,B,4,Croat,23,Lower,None,Female,B,1
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,1,1,A,4,Croat,23,Upper,None,Male,B,0
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,1,1,B,4,Bosniak,67,Lower,None,Male,B,1
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,1,2,A,4,Serb,67,Lower,None,Female,B,0
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,1,2,B,4,Bosniak,49,Middle,Primary school,Male,B,1
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,1,3,A,4,Bosniak,23,Lower,Primary school,Female,B,0
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,1,3,B,4,Serb,23,Middle,University,Male,B,1
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,2,1,A,4,Bosniak,23,Upper,None,Male,B,0
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,2,1,B,4,Bosniak,49,Upper,University,Male,B,1
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,2,2,A,4,Bosniak,23,Middle,Primary school,Male,B,0
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,2,2,B,4,Croat,23,Upper,Primary school,Female,B,1
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,2,3,A,4,Croat,67,Middle,None,Female,B,0
uuid:9043b416-b293-4a2a-8399-ed3d9a403e0f,2,3,B,4,Bosniak,67,Lower,University,Female,B,1
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,1,1,A,5,Bosniak,49,Upper,University,Female,B,0
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,1,1,B,5,Croat,23,Middle,Primary school,Male,B,1
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,1,2,A,5,Bosniak,23,Upper,None,Female,B,0
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,1,2,B,5,Bosniak,67,Lower,Primary school,Female,B,1
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,1,3,A,5,Serb,49,Lower,Primary school,Female,B,0
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,1,3,B,5,Croat,67,Middle,University,Male,B,1
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,2,1,A,4,Bosniak,23,Upper,None,Male,B,0
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,2,1,B,4,Croat,49,Lower,None,Male,B,1
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,2,2,A,4,Bosniak,23,Lower,Primary school,Female,B,0
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,2,2,B,4,Serb,23,Middle,University,Male,B,1
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,2,3,A,4,Croat,23,Upper,None,Female,B,0
uuid:96abbb1d-f59c-4149-a48d-d51759c69a0c,2,3,B,4,Croat,49,Upper,None,Male,B,1
uuid:955dc77d-706e-46ce-913e-2dbfd8ae0f0b,1,1,A,5,Serb,23,Middle,Primary school,Female,B,0
uuid:955dc77d-706e-46ce-913e-2dbfd8ae0f0b,1,1,B,5,Croat,49,Middle,University,Female,B,1
uuid:955dc77d-706e-46ce-913e-2dbfd8ae0f0b,1,2,A,5,Serb,23,Middle,None,Female,B,0
uuid:955dc77d-706e-46ce-913e-2dbfd8ae0f0b,1,2,B,5,Bosniak,49,Middle,University,Male,B,1
uuid:955dc77d-706e-46ce-913e-2dbfd8ae0f0b,1,3,A,5,Croat,67,Upper,University,Female,B,0
uuid:955dc77d-706e-46ce-913e-2dbfd8ae0f0b,1,3,B,5,Bosniak,49,Upper,University,Male,B,1
